tempo,origem,destino,msg_id,delivered,forward_util,source_file
11150,8,4,1-2-1,0,0,r135.csv
13200,5,4,1-2-1,0,0,r135.csv
13520,6,2,1-2-1,0,0,r135.csv
13730,8,6,1-2-1,0,0,r135.csv
15110,5,2,1-2-1,0,0,r135.csv
16560,8,3,1-2-1,0,0,r135.csv
19255,8,7,1-2-1,0,0,r135.csv
19260,8,6,1-2-1,0,0,r135.csv
23815,8,7,1-2-1,0,0,r135.csv
25165,8,3,1-2-1,0,0,r135.csv
28475,8,7,1-2-1,0,0,r135.csv
28890,8,6,1-2-1,0,0,r135.csv
28925,8,5,1-2-1,0,0,r135.csv
34720,8,5,1-2-1,0,0,r135.csv
35440,8,1,1-2-1,0,0,r135.csv
37520,8,7,1-2-1,0,0,r135.csv
37560,8,5,1-2-1,0,0,r135.csv
37880,8,4,1-2-1,0,0,r135.csv
41975,8,5,1-2-1,0,0,r135.csv
45305,8,5,1-2-1,0,0,r135.csv
47635,8,7,1-2-1,0,0,r135.csv
48505,8,2,1-2-1,0,0,r135.csv
660,1,2,1-2-1,1,1,r136.csv
615,1,5,1-2-1,0,1,r137.csv
1060,1,4,1-2-1,0,1,r137.csv
2170,5,4,1-2-1,0,0,r137.csv
2175,4,5,1-2-1,0,0,r137.csv
2485,4,8,1-2-1,0,1,r137.csv
3530,5,4,1-2-1,0,0,r137.csv
3535,4,5,1-2-1,0,0,r137.csv
4265,1,6,1-2-1,0,1,r137.csv
4310,1,6,1-2-1,0,0,r137.csv
4310,6,1,1-2-1,0,0,r137.csv
4570,4,2,1-2-1,1,1,r137.csv
4730,6,5,1-2-1,0,0,r137.csv
4735,5,6,1-2-1,0,0,r137.csv
4815,6,7,1-2-1,0,1,r137.csv
5255,8,1,1-2-1,0,0,r137.csv
5260,1,8,1-2-1,0,0,r137.csv
5950,5,7,1-2-1,0,0,r137.csv
5950,7,5,1-2-1,0,0,r137.csv
6015,6,2,1-2-1,0,0,r137.csv
6825,1,4,1-2-1,0,0,r137.csv
7855,5,4,1-2-1,0,0,r137.csv
8415,1,2,1-2-1,0,0,r137.csv
8555,5,1,1-2-1,0,0,r137.csv
8640,5,6,1-2-1,0,0,r137.csv
8665,5,2,1-2-1,0,0,r137.csv
9420,7,4,1-2-1,0,0,r137.csv
9590,7,1,1-2-1,0,0,r137.csv
10060,8,2,1-2-1,0,0,r137.csv
11115,7,3,1-2-1,0,1,r137.csv
11120,3,7,1-2-1,0,0,r137.csv
12220,3,6,1-2-1,0,0,r137.csv
13015,3,8,1-2-1,0,0,r137.csv
13095,3,7,1-2-1,0,0,r137.csv
13095,7,3,1-2-1,0,0,r137.csv
13115,3,1,1-2-1,0,0,r137.csv
13180,7,1,1-2-1,0,0,r137.csv
13490,3,4,1-2-1,0,0,r137.csv
13610,3,1,1-2-1,0,0,r137.csv
14630,3,8,1-2-1,0,0,r137.csv
16010,3,1,1-2-1,0,0,r137.csv
16175,3,1,1-2-1,0,0,r137.csv
17370,3,6,1-2-1,0,0,r137.csv
17805,7,8,1-2-1,0,0,r137.csv
17860,7,1,1-2-1,0,0,r137.csv
19110,3,6,1-2-1,0,0,r137.csv
21030,3,4,1-2-1,0,0,r137.csv
21860,3,8,1-2-1,0,0,r137.csv
22485,7,6,1-2-1,0,0,r137.csv
28495,3,7,1-2-1,0,0,r137.csv
28685,7,2,1-2-1,0,0,r137.csv
28755,3,2,1-2-1,0,0,r137.csv
5845,1,6,1-2-1,0,1,r138.csv
5940,6,4,1-2-1,0,1,r138.csv
6135,1,2,1-2-1,1,1,r138.csv
6875,4,1,1-2-1,0,0,r138.csv
7015,4,5,1-2-1,0,1,r138.csv
7535,6,7,1-2-1,0,1,r138.csv
8400,4,6,1-2-1,0,0,r138.csv
8400,6,4,1-2-1,0,0,r138.csv
8855,4,1,1-2-1,0,0,r138.csv
9390,5,2,1-2-1,0,0,r138.csv
9775,6,3,1-2-1,0,1,r138.csv
10135,7,6,1-2-1,0,0,r138.csv
10140,6,7,1-2-1,0,0,r138.csv
10390,6,5,1-2-1,0,0,r138.csv
10560,4,6,1-2-1,0,0,r138.csv
10560,6,4,1-2-1,0,0,r138.csv
10610,6,5,1-2-1,0,0,r138.csv
10910,6,8,1-2-1,0,1,r138.csv
10945,4,1,1-2-1,0,0,r138.csv
11205,3,1,1-2-1,0,0,r138.csv
11230,4,2,1-2-1,0,0,r138.csv
11340,8,5,1-2-1,0,0,r138.csv
12035,8,1,1-2-1,0,0,r138.csv
12260,7,5,1-2-1,0,0,r138.csv
12420,8,5,1-2-1,0,0,r138.csv
12480,7,3,1-2-1,0,0,r138.csv
12485,3,7,1-2-1,0,0,r138.csv
12570,3,5,1-2-1,0,0,r138.csv
12620,7,1,1-2-1,0,0,r138.csv
12975,3,5,1-2-1,0,0,r138.csv
13170,7,6,1-2-1,0,0,r138.csv
13175,6,7,1-2-1,0,0,r138.csv
13490,3,2,1-2-1,0,0,r138.csv
13540,6,4,1-2-1,0,0,r138.csv
15045,8,6,1-2-1,0,0,r138.csv
15050,6,8,1-2-1,0,0,r138.csv
16100,8,1,1-2-1,0,0,r138.csv
16815,7,8,1-2-1,0,0,r138.csv
16815,8,7,1-2-1,0,0,r138.csv
17110,7,8,1-2-1,0,0,r138.csv
17155,7,8,1-2-1,0,0,r138.csv
17170,8,7,1-2-1,0,0,r138.csv
17410,6,3,1-2-1,0,0,r138.csv
17580,7,5,1-2-1,0,0,r138.csv
18100,8,3,1-2-1,0,0,r138.csv
18115,6,8,1-2-1,0,0,r138.csv
18115,6,3,1-2-1,0,0,r138.csv
18115,8,6,1-2-1,0,0,r138.csv
19260,7,3,1-2-1,0,0,r138.csv
19625,6,1,1-2-1,0,0,r138.csv
19865,8,4,1-2-1,0,0,r138.csv
19970,7,4,1-2-1,0,0,r138.csv
20210,8,7,1-2-1,0,0,r138.csv
20215,7,8,1-2-1,0,0,r138.csv
20885,6,8,1-2-1,0,0,r138.csv
20885,8,6,1-2-1,0,0,r138.csv
21650,6,2,1-2-1,0,0,r138.csv
22070,7,6,1-2-1,0,0,r138.csv
22140,8,2,1-2-1,0,0,r138.csv
22635,7,6,1-2-1,0,0,r138.csv
23245,7,8,1-2-1,0,0,r138.csv
24235,7,8,1-2-1,0,0,r138.csv
25085,7,6,1-2-1,0,0,r138.csv
26705,7,2,1-2-1,0,0,r138.csv
270,1,8,1-2-1,0,1,r139.csv
790,1,2,1-2-1,1,1,r139.csv
1395,8,5,1-2-1,0,1,r139.csv
1400,5,8,1-2-1,0,0,r139.csv
2630,5,1,1-2-1,0,0,r139.csv
3390,8,6,1-2-1,0,1,r139.csv
3395,6,8,1-2-1,0,0,r139.csv
3740,8,4,1-2-1,0,1,r139.csv
3745,4,8,1-2-1,0,0,r139.csv
3970,5,3,1-2-1,0,1,r139.csv
5395,4,2,1-2-1,0,0,r139.csv
5545,8,2,1-2-1,0,0,r139.csv
6070,5,2,1-2-1,0,0,r139.csv
6745,6,3,1-2-1,0,0,r139.csv
6750,3,6,1-2-1,0,0,r139.csv
7070,3,1,1-2-1,0,0,r139.csv
7120,3,5,1-2-1,0,0,r139.csv
7390,3,7,1-2-1,0,1,r139.csv
7630,7,4,1-2-1,0,0,r139.csv
8630,6,2,1-2-1,0,0,r139.csv
8880,3,8,1-2-1,0,0,r139.csv
8945,3,4,1-2-1,0,0,r139.csv
9380,7,3,1-2-1,0,0,r139.csv
9385,3,7,1-2-1,0,0,r139.csv
10070,7,2,1-2-1,0,0,r139.csv
10375,3,5,1-2-1,0,0,r139.csv
10445,3,6,1-2-1,0,0,r139.csv
10475,3,4,1-2-1,0,0,r139.csv
11530,3,1,1-2-1,0,0,r139.csv
13490,3,6,1-2-1,0,0,r139.csv
14255,3,4,1-2-1,0,0,r139.csv
16735,3,4,1-2-1,0,0,r139.csv
16850,3,7,1-2-1,0,0,r139.csv
17355,3,1,1-2-1,0,0,r139.csv
20280,3,4,1-2-1,0,0,r139.csv
22640,3,4,1-2-1,0,0,r139.csv
22785,3,5,1-2-1,0,0,r139.csv
28760,3,6,1-2-1,0,0,r139.csv
29125,3,8,1-2-1,0,0,r139.csv
29715,3,6,1-2-1,0,0,r139.csv
36035,3,4,1-2-1,0,0,r139.csv
37005,3,1,1-2-1,0,0,r139.csv
37435,3,4,1-2-1,0,0,r139.csv
38610,3,2,1-2-1,0,0,r139.csv
345,1,8,1-2-1,0,1,r14.csv
885,8,7,1-2-1,0,1,r14.csv
895,7,8,1-2-1,0,0,r14.csv
1285,1,2,1-2-1,1,1,r14.csv
1975,8,5,1-2-1,0,1,r14.csv
1980,5,8,1-2-1,0,0,r14.csv
2025,8,4,1-2-1,0,1,r14.csv
2030,4,8,1-2-1,0,0,r14.csv
2710,7,6,1-2-1,0,1,r14.csv
2820,7,8,1-2-1,0,0,r14.csv
2820,8,7,1-2-1,0,0,r14.csv
2895,6,1,1-2-1,0,0,r14.csv
3530,4,1,1-2-1,0,0,r14.csv
3805,7,1,1-2-1,0,0,r14.csv
4220,6,3,1-2-1,0,1,r14.csv
4225,3,6,1-2-1,0,0,r14.csv
4340,4,3,1-2-1,0,0,r14.csv
4345,3,4,1-2-1,0,0,r14.csv
4420,6,4,1-2-1,0,0,r14.csv
4425,4,6,1-2-1,0,0,r14.csv
5310,4,1,1-2-1,0,0,r14.csv
5905,7,1,1-2-1,0,0,r14.csv
5960,4,7,1-2-1,0,0,r14.csv
5960,7,4,1-2-1,0,0,r14.csv
6670,8,3,1-2-1,0,0,r14.csv
6675,3,8,1-2-1,0,0,r14.csv
6780,7,1,1-2-1,0,0,r14.csv
6880,7,1,1-2-1,0,0,r14.csv
7260,6,2,1-2-1,0,0,r14.csv
7710,3,8,1-2-1,0,0,r14.csv
7710,8,3,1-2-1,0,0,r14.csv
8775,4,2,1-2-1,0,0,r14.csv
9220,8,6,1-2-1,0,0,r14.csv
10075,3,4,1-2-1,0,0,r14.csv
10090,5,7,1-2-1,0,0,r14.csv
10090,7,5,1-2-1,0,0,r14.csv
10210,8,2,1-2-1,0,0,r14.csv
10330,5,4,1-2-1,0,0,r14.csv
12200,3,8,1-2-1,0,0,r14.csv
13205,5,4,1-2-1,0,0,r14.csv
13365,7,1,1-2-1,0,0,r14.csv
13390,7,8,1-2-1,0,0,r14.csv
13565,5,6,1-2-1,0,0,r14.csv
13605,5,1,1-2-1,0,0,r14.csv
13650,5,2,1-2-1,0,0,r14.csv
16465,7,1,1-2-1,0,0,r14.csv
17760,3,5,1-2-1,0,0,r14.csv
18720,3,5,1-2-1,0,0,r14.csv
20980,3,6,1-2-1,0,0,r14.csv
21835,7,6,1-2-1,0,0,r14.csv
24225,3,5,1-2-1,0,0,r14.csv
24245,7,6,1-2-1,0,0,r14.csv
26325,3,5,1-2-1,0,0,r14.csv
28080,7,8,1-2-1,0,0,r14.csv
30960,7,1,1-2-1,0,0,r14.csv
31800,3,6,1-2-1,0,0,r14.csv
34725,7,1,1-2-1,0,0,r14.csv
35055,7,1,1-2-1,0,0,r14.csv
35580,7,3,1-2-1,0,0,r14.csv
35585,3,7,1-2-1,0,0,r14.csv
35920,3,2,1-2-1,0,0,r14.csv
37905,7,6,1-2-1,0,0,r14.csv
39460,7,3,1-2-1,0,0,r14.csv
39465,7,5,1-2-1,0,0,r14.csv
40050,7,1,1-2-1,0,0,r14.csv
43630,7,4,1-2-1,0,0,r14.csv
43920,7,5,1-2-1,0,0,r14.csv
45270,7,3,1-2-1,0,0,r14.csv
47140,7,2,1-2-1,0,0,r14.csv
1835,1,5,1-2-1,0,1,r140.csv
3310,5,4,1-2-1,0,1,r140.csv
3360,4,5,1-2-1,0,0,r140.csv
3360,5,4,1-2-1,0,0,r140.csv
4065,4,3,1-2-1,0,1,r140.csv
4070,3,4,1-2-1,0,0,r140.csv
4545,5,7,1-2-1,0,1,r140.csv
4550,7,5,1-2-1,0,0,r140.csv
4670,5,8,1-2-1,0,1,r140.csv
4850,5,2,1-2-1,1,1,r140.csv
4855,1,8,1-2-1,0,0,r140.csv
4855,8,1,1-2-1,0,0,r140.csv
5485,3,5,1-2-1,0,0,r140.csv
6490,1,6,1-2-1,0,1,r140.csv
6630,1,5,1-2-1,0,0,r140.csv
6695,1,4,1-2-1,0,0,r140.csv
6695,4,1,1-2-1,0,0,r140.csv
6745,4,5,1-2-1,0,0,r140.csv
7135,7,5,1-2-1,0,0,r140.csv
8025,8,4,1-2-1,0,0,r140.csv
8030,4,8,1-2-1,0,0,r140.csv
8180,3,2,1-2-1,0,0,r140.csv
8895,8,1,1-2-1,0,0,r140.csv
8900,1,8,1-2-1,0,0,r140.csv
8970,1,3,1-2-1,0,0,r140.csv
9535,6,5,1-2-1,0,0,r140.csv
9555,4,2,1-2-1,0,0,r140.csv
9945,1,4,1-2-1,0,0,r140.csv
10440,1,8,1-2-1,0,0,r140.csv
10440,8,1,1-2-1,0,0,r140.csv
10625,1,2,1-2-1,0,0,r140.csv
10690,7,2,1-2-1,0,0,r140.csv
10940,8,3,1-2-1,0,0,r140.csv
11550,8,4,1-2-1,0,0,r140.csv
14355,6,5,1-2-1,0,0,r140.csv
14705,8,4,1-2-1,0,0,r140.csv
16460,8,6,1-2-1,0,0,r140.csv
16465,6,8,1-2-1,0,0,r140.csv
22005,8,3,1-2-1,0,0,r140.csv
23045,8,3,1-2-1,0,0,r140.csv
24140,6,5,1-2-1,0,0,r140.csv
24475,6,2,1-2-1,0,0,r140.csv
25150,8,6,1-2-1,0,0,r140.csv
25885,8,5,1-2-1,0,0,r140.csv
26135,8,7,1-2-1,0,0,r140.csv
26670,8,6,1-2-1,0,0,r140.csv
27735,8,2,1-2-1,0,0,r140.csv
735,1,3,1-2-1,0,1,r141.csv
1580,3,2,1-2-1,1,1,r141.csv
1705,1,6,1-2-1,0,1,r141.csv
3415,6,5,1-2-1,0,1,r141.csv
4985,6,2,1-2-1,0,0,r141.csv
5395,5,7,1-2-1,0,1,r141.csv
7125,7,8,1-2-1,0,1,r141.csv
7875,1,8,1-2-1,0,0,r141.csv
7875,8,1,1-2-1,0,0,r141.csv
8230,1,4,1-2-1,0,1,r141.csv
9100,5,2,1-2-1,0,0,r141.csv
9570,7,3,1-2-1,0,0,r141.csv
10080,4,8,1-2-1,0,0,r141.csv
10080,8,4,1-2-1,0,0,r141.csv
10905,7,8,1-2-1,0,0,r141.csv
10940,7,4,1-2-1,0,0,r141.csv
10950,4,7,1-2-1,0,0,r141.csv
10985,8,5,1-2-1,0,0,r141.csv
11190,8,2,1-2-1,0,0,r141.csv
11885,1,7,1-2-1,0,0,r141.csv
11885,7,1,1-2-1,0,0,r141.csv
12130,7,6,1-2-1,0,0,r141.csv
12145,1,5,1-2-1,0,0,r141.csv
12655,4,1,1-2-1,0,0,r141.csv
12660,1,4,1-2-1,0,0,r141.csv
13310,7,6,1-2-1,0,0,r141.csv
13560,1,2,1-2-1,0,0,r141.csv
13805,4,2,1-2-1,0,0,r141.csv
18675,7,6,1-2-1,0,0,r141.csv
20580,7,5,1-2-1,0,0,r141.csv
20800,7,8,1-2-1,0,0,r141.csv
21810,7,2,1-2-1,0,0,r141.csv
495,1,4,1-2-1,0,1,r142.csv
815,1,5,1-2-1,0,1,r142.csv
3720,4,6,1-2-1,0,1,r142.csv
4630,6,5,1-2-1,0,0,r142.csv
4635,5,6,1-2-1,0,0,r142.csv
5545,6,7,1-2-1,0,1,r142.csv
6115,4,3,1-2-1,0,1,r142.csv
6765,5,7,1-2-1,0,0,r142.csv
6765,7,5,1-2-1,0,0,r142.csv
6775,4,3,1-2-1,0,0,r142.csv
6780,3,4,1-2-1,0,0,r142.csv
7590,3,5,1-2-1,0,0,r142.csv
7590,5,3,1-2-1,0,0,r142.csv
7730,7,2,1-2-1,1,1,r142.csv
7800,5,8,1-2-1,0,1,r142.csv
7935,5,4,1-2-1,0,0,r142.csv
7940,4,5,1-2-1,0,0,r142.csv
7965,8,4,1-2-1,0,0,r142.csv
7970,4,8,1-2-1,0,0,r142.csv
9295,4,2,1-2-1,0,0,r142.csv
10235,1,3,1-2-1,0,0,r142.csv
10235,3,1,1-2-1,0,0,r142.csv
10570,6,4,1-2-1,0,0,r142.csv
10615,3,8,1-2-1,0,0,r142.csv
10615,8,3,1-2-1,0,0,r142.csv
11085,1,2,1-2-1,0,0,r142.csv
12115,8,4,1-2-1,0,0,r142.csv
12145,3,1,1-2-1,0,0,r142.csv
12640,5,3,1-2-1,0,0,r142.csv
12645,3,5,1-2-1,0,0,r142.csv
12705,8,4,1-2-1,0,0,r142.csv
13235,3,2,1-2-1,0,0,r142.csv
13875,5,7,1-2-1,0,0,r142.csv
14915,8,3,1-2-1,0,0,r142.csv
15125,8,4,1-2-1,0,0,r142.csv
15545,8,1,1-2-1,0,0,r142.csv
15745,6,5,1-2-1,0,0,r142.csv
15765,5,6,1-2-1,0,0,r142.csv
16105,8,2,1-2-1,0,0,r142.csv
17455,5,6,1-2-1,0,0,r142.csv
17455,6,5,1-2-1,0,0,r142.csv
17595,5,1,1-2-1,0,0,r142.csv
18070,6,1,1-2-1,0,0,r142.csv
20130,6,2,1-2-1,0,0,r142.csv
21380,5,7,1-2-1,0,0,r142.csv
21580,5,6,1-2-1,0,0,r142.csv
22085,5,3,1-2-1,0,0,r142.csv
24590,5,4,1-2-1,0,0,r142.csv
31000,5,2,1-2-1,0,0,r142.csv
2630,1,4,1-2-1,0,1,r143.csv
2770,1,6,1-2-1,0,1,r143.csv
3085,4,8,1-2-1,0,1,r143.csv
3285,6,8,1-2-1,0,0,r143.csv
3285,8,6,1-2-1,0,0,r143.csv
3395,1,5,1-2-1,0,1,r143.csv
4970,1,3,1-2-1,0,1,r143.csv
5375,4,2,1-2-1,1,1,r143.csv
5670,1,5,1-2-1,0,0,r143.csv
5675,5,1,1-2-1,0,0,r143.csv
5785,8,3,1-2-1,0,0,r143.csv
5790,3,8,1-2-1,0,0,r143.csv
5885,3,4,1-2-1,0,0,r143.csv
5965,5,7,1-2-1,0,1,r143.csv
6650,1,3,1-2-1,0,0,r143.csv
6650,3,1,1-2-1,0,0,r143.csv
6940,3,4,1-2-1,0,0,r143.csv
7045,3,2,1-2-1,0,0,r143.csv
7160,6,4,1-2-1,0,0,r143.csv
7220,7,2,1-2-1,0,0,r143.csv
9430,1,7,1-2-1,0,0,r143.csv
9580,6,7,1-2-1,0,0,r143.csv
10005,6,3,1-2-1,0,0,r143.csv
10045,5,8,1-2-1,0,0,r143.csv
10045,8,5,1-2-1,0,0,r143.csv
10910,1,6,1-2-1,0,0,r143.csv
11665,8,7,1-2-1,0,0,r143.csv
12010,5,4,1-2-1,0,0,r143.csv
12695,1,5,1-2-1,0,0,r143.csv
12695,5,1,1-2-1,0,0,r143.csv
12800,8,4,1-2-1,0,0,r143.csv
13555,5,4,1-2-1,0,0,r143.csv
15025,1,2,1-2-1,0,0,r143.csv
15250,6,4,1-2-1,0,0,r143.csv
15295,6,2,1-2-1,0,0,r143.csv
16070,5,1,1-2-1,0,0,r143.csv
16340,8,5,1-2-1,0,0,r143.csv
16345,5,8,1-2-1,0,0,r143.csv
17015,8,6,1-2-1,0,0,r143.csv
17585,5,1,1-2-1,0,0,r143.csv
17925,5,6,1-2-1,0,0,r143.csv
18060,8,2,1-2-1,0,0,r143.csv
21490,5,3,1-2-1,0,0,r143.csv
27525,5,1,1-2-1,0,0,r143.csv
27660,5,3,1-2-1,0,0,r143.csv
28885,5,3,1-2-1,0,0,r143.csv
29685,5,4,1-2-1,0,0,r143.csv
31065,5,3,1-2-1,0,0,r143.csv
33390,5,6,1-2-1,0,0,r143.csv
35390,5,1,1-2-1,0,0,r143.csv
36870,5,1,1-2-1,0,0,r143.csv
39250,5,6,1-2-1,0,0,r143.csv
39855,5,4,1-2-1,0,0,r143.csv
41605,5,2,1-2-1,0,0,r143.csv
2750,1,8,1-2-1,0,1,r144.csv
4540,1,6,1-2-1,0,1,r144.csv
4700,1,4,1-2-1,0,1,r144.csv
4705,6,8,1-2-1,0,0,r144.csv
4705,8,6,1-2-1,0,0,r144.csv
5290,4,6,1-2-1,0,0,r144.csv
5290,6,4,1-2-1,0,0,r144.csv
6880,6,3,1-2-1,0,1,r144.csv
7075,4,8,1-2-1,0,0,r144.csv
7075,8,4,1-2-1,0,0,r144.csv
7105,4,8,1-2-1,0,0,r144.csv
7105,8,4,1-2-1,0,0,r144.csv
7340,8,6,1-2-1,0,0,r144.csv
7345,6,8,1-2-1,0,0,r144.csv
8965,3,7,1-2-1,0,1,r144.csv
9215,6,5,1-2-1,0,1,r144.csv
9670,8,4,1-2-1,0,0,r144.csv
9675,4,8,1-2-1,0,0,r144.csv
9815,3,1,1-2-1,0,0,r144.csv
9820,1,3,1-2-1,0,0,r144.csv
9890,1,7,1-2-1,0,0,r144.csv
9890,7,1,1-2-1,0,0,r144.csv
10150,4,2,1-2-1,1,1,r144.csv
10610,8,2,1-2-1,0,0,r144.csv
11005,5,2,1-2-1,0,0,r144.csv
11085,3,5,1-2-1,0,0,r144.csv
12005,6,2,1-2-1,0,0,r144.csv
12195,1,6,1-2-1,0,0,r144.csv
14560,3,5,1-2-1,0,0,r144.csv
14740,7,3,1-2-1,0,0,r144.csv
14745,3,7,1-2-1,0,0,r144.csv
15340,3,4,1-2-1,0,0,r144.csv
15860,3,5,1-2-1,0,0,r144.csv
15910,7,1,1-2-1,0,0,r144.csv
15915,1,7,1-2-1,0,0,r144.csv
16005,7,8,1-2-1,0,0,r144.csv
16300,1,5,1-2-1,0,0,r144.csv
16495,7,6,1-2-1,0,0,r144.csv
19815,7,3,1-2-1,0,0,r144.csv
19985,3,5,1-2-1,0,0,r144.csv
20065,7,5,1-2-1,0,0,r144.csv
20210,7,3,1-2-1,0,0,r144.csv
20215,3,7,1-2-1,0,0,r144.csv
20755,7,6,1-2-1,0,0,r144.csv
21640,3,7,1-2-1,0,0,r144.csv
21640,7,3,1-2-1,0,0,r144.csv
21745,3,2,1-2-1,0,0,r144.csv
23735,7,8,1-2-1,0,0,r144.csv
24045,1,5,1-2-1,0,0,r144.csv
24740,1,3,1-2-1,0,0,r144.csv
25985,1,8,1-2-1,0,0,r144.csv
26665,7,6,1-2-1,0,0,r144.csv
27090,1,2,1-2-1,0,0,r144.csv
27250,7,3,1-2-1,0,0,r144.csv
29965,7,3,1-2-1,0,0,r144.csv
30765,7,4,1-2-1,0,0,r144.csv
32245,7,4,1-2-1,0,0,r144.csv
35580,7,4,1-2-1,0,0,r144.csv
36015,7,2,1-2-1,0,0,r144.csv
725,1,4,1-2-1,0,1,r145.csv
810,1,7,1-2-1,0,1,r145.csv
1445,7,2,1-2-1,1,1,r145.csv
1660,4,5,1-2-1,0,1,r145.csv
2775,1,8,1-2-1,0,1,r145.csv
2915,4,7,1-2-1,0,0,r145.csv
3295,8,2,1-2-1,0,0,r145.csv
3635,4,7,1-2-1,0,0,r145.csv
4600,5,4,1-2-1,0,0,r145.csv
4605,4,5,1-2-1,0,0,r145.csv
5030,4,2,1-2-1,0,0,r145.csv
6025,5,6,1-2-1,0,1,r145.csv
6930,6,7,1-2-1,0,0,r145.csv
7120,1,6,1-2-1,0,0,r145.csv
7120,6,1,1-2-1,0,0,r145.csv
7150,5,7,1-2-1,0,0,r145.csv
7545,6,5,1-2-1,0,0,r145.csv
7550,5,6,1-2-1,0,0,r145.csv
8730,6,8,1-2-1,0,0,r145.csv
9415,5,2,1-2-1,0,0,r145.csv
9705,6,8,1-2-1,0,0,r145.csv
9910,1,4,1-2-1,0,0,r145.csv
13835,1,3,1-2-1,0,1,r145.csv
14085,3,5,1-2-1,0,0,r145.csv
15030,1,2,1-2-1,0,0,r145.csv
16075,3,5,1-2-1,0,0,r145.csv
18155,6,5,1-2-1,0,0,r145.csv
18765,3,5,1-2-1,0,0,r145.csv
19295,3,7,1-2-1,0,0,r145.csv
19765,3,2,1-2-1,0,0,r145.csv
23715,6,3,1-2-1,0,0,r145.csv
24055,6,2,1-2-1,0,0,r145.csv
145,1,5,1-2-1,0,1,r146.csv
635,5,3,1-2-1,0,1,r146.csv
1210,3,2,1-2-1,1,1,r146.csv
1500,1,3,1-2-1,0,0,r146.csv
1955,5,7,1-2-1,0,1,r146.csv
1985,5,2,1-2-1,0,0,r146.csv
2020,7,2,1-2-1,0,0,r146.csv
5000,1,6,1-2-1,0,1,r146.csv
5260,6,1,1-2-1,0,0,r146.csv
5265,1,6,1-2-1,0,0,r146.csv
5830,1,4,1-2-1,0,1,r146.csv
5830,6,4,1-2-1,0,0,r146.csv
5890,1,6,1-2-1,0,0,r146.csv
5895,6,1,1-2-1,0,0,r146.csv
5900,4,2,1-2-1,0,0,r146.csv
7150,6,7,1-2-1,0,0,r146.csv
7945,1,2,1-2-1,0,0,r146.csv
10345,6,1,1-2-1,0,0,r146.csv
11460,6,7,1-2-1,0,0,r146.csv
14520,6,7,1-2-1,0,0,r146.csv
14630,6,8,1-2-1,0,1,r146.csv
15895,8,4,1-2-1,0,0,r146.csv
16025,8,6,1-2-1,0,0,r146.csv
16030,6,8,1-2-1,0,0,r146.csv
16505,8,5,1-2-1,0,0,r146.csv
16985,8,1,1-2-1,0,0,r146.csv
17385,6,3,1-2-1,0,0,r146.csv
18615,6,2,1-2-1,0,0,r146.csv
19295,8,6,1-2-1,0,0,r146.csv
19745,8,4,1-2-1,0,0,r146.csv
19835,8,2,1-2-1,0,0,r146.csv
305,1,4,1-2-1,0,1,r147.csv
325,4,8,1-2-1,0,1,r147.csv
725,8,5,1-2-1,0,1,r147.csv
730,5,8,1-2-1,0,0,r147.csv
5490,5,6,1-2-1,0,1,r147.csv
6755,1,4,1-2-1,0,0,r147.csv
6755,4,1,1-2-1,0,0,r147.csv
7720,8,3,1-2-1,0,1,r147.csv
7760,8,7,1-2-1,0,1,r147.csv
7765,7,8,1-2-1,0,0,r147.csv
8860,6,3,1-2-1,0,0,r147.csv
8865,3,6,1-2-1,0,0,r147.csv
10300,6,3,1-2-1,0,0,r147.csv
10310,3,6,1-2-1,0,0,r147.csv
10780,6,2,1-2-1,1,1,r147.csv
10865,7,6,1-2-1,0,0,r147.csv
12635,1,7,1-2-1,0,0,r147.csv
12635,7,1,1-2-1,0,0,r147.csv
13345,8,7,1-2-1,0,0,r147.csv
13350,7,8,1-2-1,0,0,r147.csv
13545,3,7,1-2-1,0,0,r147.csv
13545,7,3,1-2-1,0,0,r147.csv
13645,3,1,1-2-1,0,0,r147.csv
13650,1,3,1-2-1,0,0,r147.csv
14030,3,5,1-2-1,0,0,r147.csv
14030,5,3,1-2-1,0,0,r147.csv
14200,5,7,1-2-1,0,0,r147.csv
14200,7,5,1-2-1,0,0,r147.csv
15370,5,6,1-2-1,0,0,r147.csv
15555,1,8,1-2-1,0,0,r147.csv
15555,8,1,1-2-1,0,0,r147.csv
15750,5,2,1-2-1,0,0,r147.csv
16375,4,6,1-2-1,0,0,r147.csv
16515,7,4,1-2-1,0,0,r147.csv
16520,4,7,1-2-1,0,0,r147.csv
16600,3,7,1-2-1,0,0,r147.csv
16600,7,3,1-2-1,0,0,r147.csv
17110,4,6,1-2-1,0,0,r147.csv
17760,7,3,1-2-1,0,0,r147.csv
17765,3,7,1-2-1,0,0,r147.csv
18350,1,2,1-2-1,0,0,r147.csv
18940,8,1,1-2-1,0,0,r147.csv
18950,8,6,1-2-1,0,0,r147.csv
19025,8,6,1-2-1,0,0,r147.csv
19405,8,7,1-2-1,0,0,r147.csv
19410,7,8,1-2-1,0,0,r147.csv
19685,7,5,1-2-1,0,0,r147.csv
19780,7,6,1-2-1,0,0,r147.csv
20275,4,7,1-2-1,0,0,r147.csv
20275,7,4,1-2-1,0,0,r147.csv
20440,3,6,1-2-1,0,0,r147.csv
22635,4,3,1-2-1,0,0,r147.csv
22640,3,4,1-2-1,0,0,r147.csv
