tempo,origem,destino,msg_id,delivered,forward_util,source_file,msg_num,source_num,msg_forward_count_before,origem_forward_count_before,destino_receive_count_before,pair_count_before,msg_age,unique_receivers_before
24565,8,3,1-2-1,0,0,r127.csv,0,31,64,14,10,3,24065,8
26740,8,4,1-2-1,0,0,r127.csv,0,31,65,15,10,1,26240,8
29650,8,7,1-2-1,0,0,r127.csv,0,31,66,16,11,1,29150,8
30605,8,1,1-2-1,0,0,r127.csv,0,31,67,17,5,2,30105,8
30940,8,6,1-2-1,0,0,r127.csv,0,31,68,18,11,6,30440,8
31825,8,5,1-2-1,0,0,r127.csv,0,31,69,19,6,1,31325,8
31910,8,5,1-2-1,0,0,r127.csv,0,31,70,20,7,2,31410,8
35010,8,3,1-2-1,0,0,r127.csv,0,31,71,21,11,4,34510,8
36740,8,6,1-2-1,0,0,r127.csv,0,31,72,22,12,7,36240,8
38985,8,1,1-2-1,0,0,r127.csv,0,31,73,23,6,3,38485,8
41950,8,1,1-2-1,0,0,r127.csv,0,31,74,24,7,4,41450,8
42595,8,3,1-2-1,0,0,r127.csv,0,31,75,25,12,5,42095,8
47660,8,7,1-2-1,0,0,r127.csv,0,31,76,26,12,2,47160,8
1105,1,7,1-2-1,0,1,r128.csv,0,32,0,0,0,0,0,0
2060,7,3,1-2-1,0,1,r128.csv,0,32,1,0,0,0,955,1
2405,1,6,1-2-1,0,1,r128.csv,0,32,2,1,0,0,1300,2
2650,1,4,1-2-1,0,1,r128.csv,0,32,3,2,0,0,1545,3
2885,7,6,1-2-1,0,0,r128.csv,0,32,4,1,1,0,1780,4
2890,6,7,1-2-1,0,0,r128.csv,0,32,5,0,1,0,1785,4
3510,4,5,1-2-1,0,1,r128.csv,0,32,6,0,0,0,2405,4
3950,3,4,1-2-1,0,0,r128.csv,0,32,7,0,1,0,2845,5
3950,4,3,1-2-1,0,0,r128.csv,0,32,8,1,1,0,2845,5
4115,5,3,1-2-1,0,0,r128.csv,0,32,9,0,2,0,3010,5
4120,3,5,1-2-1,0,0,r128.csv,0,32,10,1,1,0,3015,5
4345,4,7,1-2-1,0,0,r128.csv,0,32,11,2,2,0,3240,5
4345,7,4,1-2-1,0,0,r128.csv,0,32,12,2,2,0,3240,5
4625,4,6,1-2-1,0,0,r128.csv,0,32,13,3,2,0,3520,5
4625,6,4,1-2-1,0,0,r128.csv,0,32,14,1,3,0,3520,5
4710,5,8,1-2-1,0,1,r128.csv,0,32,15,1,0,0,3605,5
5015,8,2,1-2-1,1,1,r128.csv,0,32,16,0,0,0,3910,6
5225,3,1,1-2-1,0,0,r128.csv,0,32,17,2,0,0,4120,7
5240,1,3,1-2-1,0,0,r128.csv,0,32,18,3,3,0,4135,8
5440,4,8,1-2-1,0,0,r128.csv,0,32,19,4,1,0,4335,8
5500,5,4,1-2-1,0,0,r128.csv,0,32,20,2,4,0,4395,8
5505,4,5,1-2-1,0,0,r128.csv,0,32,21,5,2,1,4400,8
5615,3,2,1-2-1,0,0,r128.csv,0,32,22,3,1,0,4510,8
5630,5,8,1-2-1,0,0,r128.csv,0,32,23,3,2,1,4525,8
6415,4,8,1-2-1,0,0,r128.csv,0,32,24,6,3,1,5310,8
6725,6,4,1-2-1,0,0,r128.csv,0,32,25,2,5,1,5620,8
6730,4,6,1-2-1,0,0,r128.csv,0,32,26,7,3,1,5625,8
7035,4,3,1-2-1,0,0,r128.csv,0,32,27,8,4,1,5930,8
7200,1,7,1-2-1,0,0,r128.csv,0,32,28,4,3,1,6095,8
7200,7,1,1-2-1,0,0,r128.csv,0,32,29,3,1,0,6095,8
7630,7,8,1-2-1,0,0,r128.csv,0,32,30,4,4,0,6525,8
7955,7,6,1-2-1,0,0,r128.csv,0,32,31,5,4,1,6850,8
7960,6,7,1-2-1,0,0,r128.csv,0,32,32,3,4,1,6855,8
8005,4,2,1-2-1,0,0,r128.csv,0,32,33,9,2,0,6900,8
8865,1,7,1-2-1,0,0,r128.csv,0,32,34,5,5,2,7760,8
8865,7,1,1-2-1,0,0,r128.csv,0,32,35,6,2,1,7760,8
9010,7,5,1-2-1,0,0,r128.csv,0,32,36,7,3,0,7905,8
9015,5,7,1-2-1,0,0,r128.csv,0,32,37,4,6,0,7910,8
9485,7,3,1-2-1,0,0,r128.csv,0,32,38,8,5,1,8380,8
9630,7,2,1-2-1,0,0,r128.csv,0,32,39,9,3,0,8525,8
9935,6,1,1-2-1,0,0,r128.csv,0,32,40,4,3,0,8830,8
9940,1,6,1-2-1,0,0,r128.csv,0,32,41,6,5,1,8835,8
10595,5,3,1-2-1,0,0,r128.csv,0,32,42,5,6,1,9490,8
10980,6,4,1-2-1,0,0,r128.csv,0,32,43,5,6,2,9875,8
11360,6,4,1-2-1,0,0,r128.csv,0,32,44,6,7,3,10255,8
12120,1,8,1-2-1,0,0,r128.csv,0,32,45,7,5,0,11015,8
12335,6,3,1-2-1,0,0,r128.csv,0,32,46,7,7,0,11230,8
12665,6,5,1-2-1,0,0,r128.csv,0,32,47,8,4,0,11560,8
12670,5,6,1-2-1,0,0,r128.csv,0,32,48,6,6,0,11565,8
13875,5,8,1-2-1,0,0,r128.csv,0,32,49,7,6,2,12770,8
14470,5,8,1-2-1,0,0,r128.csv,0,32,50,8,7,3,13365,8
14730,6,2,1-2-1,0,0,r128.csv,0,32,51,9,4,0,13625,8
15180,1,3,1-2-1,0,0,r128.csv,0,32,52,8,8,1,14075,8
15765,5,7,1-2-1,0,0,r128.csv,0,32,53,9,7,1,14660,8
15850,1,6,1-2-1,0,0,r128.csv,0,32,54,9,7,2,14745,8
16310,5,8,1-2-1,0,0,r128.csv,0,32,55,10,8,4,15205,8
17375,5,6,1-2-1,0,0,r128.csv,0,32,56,11,8,1,16270,8
17440,1,6,1-2-1,0,0,r128.csv,0,32,57,10,9,3,16335,8
18260,1,3,1-2-1,0,0,r128.csv,0,32,58,11,9,2,17155,8
18595,1,5,1-2-1,0,0,r128.csv,0,32,59,12,5,0,17490,8
18595,5,1,1-2-1,0,0,r128.csv,0,32,60,12,4,0,17490,8
19245,1,4,1-2-1,0,0,r128.csv,0,32,61,13,8,1,18140,8
19470,5,4,1-2-1,0,0,r128.csv,0,32,62,13,9,1,18365,8
19560,1,5,1-2-1,0,0,r128.csv,0,32,63,14,6,1,18455,8
19560,5,1,1-2-1,0,0,r128.csv,0,32,64,14,5,1,18455,8
19600,5,8,1-2-1,0,0,r128.csv,0,32,65,15,9,5,18495,8
20425,1,7,1-2-1,0,0,r128.csv,0,32,66,15,8,3,19320,8
20570,5,2,1-2-1,0,0,r128.csv,0,32,67,16,5,0,19465,8
22975,1,5,1-2-1,0,0,r128.csv,0,32,68,16,7,2,21870,8
23395,1,7,1-2-1,0,0,r128.csv,0,32,69,17,9,4,22290,8
26520,1,6,1-2-1,0,0,r128.csv,0,32,70,18,10,4,25415,8
27785,1,5,1-2-1,0,0,r128.csv,0,32,71,19,8,3,26680,8
30885,1,8,1-2-1,0,0,r128.csv,0,32,72,20,10,1,29780,8
36305,1,7,1-2-1,0,0,r128.csv,0,32,73,21,10,5,35200,8
38970,1,7,1-2-1,0,0,r128.csv,0,32,74,22,11,6,37865,8
42570,1,6,1-2-1,0,0,r128.csv,0,32,75,23,11,5,41465,8
48215,1,3,1-2-1,0,0,r128.csv,0,32,76,24,10,3,47110,8
575,1,8,1-2-1,0,1,r129.csv,0,33,0,0,0,0,0,0
2245,1,5,1-2-1,0,1,r129.csv,0,33,1,1,0,0,1670,1
2655,5,4,1-2-1,0,1,r129.csv,0,33,2,0,0,0,2080,2
2660,4,5,1-2-1,0,0,r129.csv,0,33,3,0,1,0,2085,3
2810,4,6,1-2-1,0,1,r129.csv,0,33,4,1,0,0,2235,3
3805,4,8,1-2-1,0,0,r129.csv,0,33,5,2,1,0,3230,4
3805,8,4,1-2-1,0,0,r129.csv,0,33,6,0,1,0,3230,4
4240,8,3,1-2-1,0,1,r129.csv,0,33,7,1,0,0,3665,4
4245,3,8,1-2-1,0,0,r129.csv,0,33,8,0,2,0,3670,5
4865,3,4,1-2-1,0,0,r129.csv,0,33,9,1,2,0,4290,5
4865,4,3,1-2-1,0,0,r129.csv,0,33,10,3,1,0,4290,5
5130,3,5,1-2-1,0,0,r129.csv,0,33,11,2,2,0,4555,5
5130,5,3,1-2-1,0,0,r129.csv,0,33,12,1,2,0,4555,5
5255,8,2,1-2-1,1,1,r129.csv,0,33,13,2,0,0,4680,5
5670,4,7,1-2-1,0,1,r129.csv,0,33,14,4,0,0,5095,6
7370,1,5,1-2-1,0,0,r129.csv,0,33,15,2,3,1,6795,7
7370,5,1,1-2-1,0,0,r129.csv,0,33,16,2,0,0,6795,7
8100,5,2,1-2-1,0,0,r129.csv,0,33,17,3,1,0,7525,8
8250,3,6,1-2-1,0,0,r129.csv,0,33,18,3,1,0,7675,8
8250,6,3,1-2-1,0,0,r129.csv,0,33,19,0,3,0,7675,8
8285,3,7,1-2-1,0,0,r129.csv,0,33,20,4,1,0,7710,8
8285,7,3,1-2-1,0,0,r129.csv,0,33,21,0,4,0,7710,8
9745,3,5,1-2-1,0,0,r129.csv,0,33,22,5,4,1,9170,8
9825,4,1,1-2-1,0,0,r129.csv,0,33,23,5,1,0,9250,8
9830,1,4,1-2-1,0,0,r129.csv,0,33,24,3,3,0,9255,8
9880,1,7,1-2-1,0,0,r129.csv,0,33,25,4,2,0,9305,8
9880,7,1,1-2-1,0,0,r129.csv,0,33,26,1,2,0,9305,8
10890,6,2,1-2-1,0,0,r129.csv,0,33,27,1,2,0,10315,8
11530,1,8,1-2-1,0,0,r129.csv,0,33,28,5,3,1,10955,8
11580,3,5,1-2-1,0,0,r129.csv,0,33,29,6,5,2,11005,8
11690,4,8,1-2-1,0,0,r129.csv,0,33,30,6,4,1,11115,8
12170,3,8,1-2-1,0,0,r129.csv,0,33,31,7,5,1,11595,8
12190,7,5,1-2-1,0,0,r129.csv,0,33,32,2,6,0,11615,8
13080,7,1,1-2-1,0,0,r129.csv,0,33,33,3,3,1,12505,8
13085,1,7,1-2-1,0,0,r129.csv,0,33,34,6,3,1,12510,8
13485,4,6,1-2-1,0,0,r129.csv,0,33,35,7,2,1,12910,8
13640,3,7,1-2-1,0,0,r129.csv,0,33,36,8,4,1,13065,8
13640,7,3,1-2-1,0,0,r129.csv,0,33,37,4,5,1,13065,8
14380,4,5,1-2-1,0,0,r129.csv,0,33,38,8,7,1,13805,8
14525,1,6,1-2-1,0,0,r129.csv,0,33,39,7,3,0,13950,8
14535,4,2,1-2-1,0,0,r129.csv,0,33,40,9,3,0,13960,8
15205,1,8,1-2-1,0,0,r129.csv,0,33,41,8,6,2,14630,8
15355,7,6,1-2-1,0,0,r129.csv,0,33,42,5,4,0,14780,8
16120,7,2,1-2-1,0,0,r129.csv,0,33,43,6,4,0,15545,8
16905,1,4,1-2-1,0,0,r129.csv,0,33,44,9,4,1,16330,8
17365,3,6,1-2-1,0,0,r129.csv,0,33,45,9,5,1,16790,8
17570,1,6,1-2-1,0,0,r129.csv,0,33,46,10,6,1,16995,8
18125,1,8,1-2-1,0,0,r129.csv,0,33,47,11,7,3,17550,8
18370,3,8,1-2-1,0,0,r129.csv,0,33,48,10,8,2,17795,8
20165,1,5,1-2-1,0,0,r129.csv,0,33,49,12,8,2,19590,8
20575,3,4,1-2-1,0,0,r129.csv,0,33,50,11,5,1,20000,8
21920,1,8,1-2-1,0,0,r129.csv,0,33,51,13,9,4,21345,8
22895,1,8,1-2-1,0,0,r129.csv,0,33,52,14,10,5,22320,8
24450,3,5,1-2-1,0,0,r129.csv,0,33,53,12,9,3,23875,8
25175,1,5,1-2-1,0,0,r129.csv,0,33,54,15,10,3,24600,8
25405,1,2,1-2-1,0,0,r129.csv,0,33,55,16,5,0,24830,8
26060,3,2,1-2-1,0,0,r129.csv,0,33,56,13,6,0,25485,8
940,1,3,1-2-1,0,1,r13.csv,0,34,0,0,0,0,0,0
1750,3,4,1-2-1,0,1,r13.csv,0,34,1,0,0,0,810,1
2655,4,5,1-2-1,0,1,r13.csv,0,34,2,0,0,0,1715,2
2780,4,6,1-2-1,0,1,r13.csv,0,34,3,1,0,0,1840,3
2945,5,7,1-2-1,0,1,r13.csv,0,34,4,0,0,0,2005,4
2950,7,5,1-2-1,0,0,r13.csv,0,34,5,0,1,0,2010,5
3355,1,5,1-2-1,0,0,r13.csv,0,34,6,1,2,0,2415,5
3355,5,1,1-2-1,0,0,r13.csv,0,34,7,1,0,0,2415,5
3785,7,5,1-2-1,0,0,r13.csv,0,34,8,1,3,1,2845,6
3790,5,7,1-2-1,0,0,r13.csv,0,34,9,2,1,1,2850,6
4030,7,4,1-2-1,0,0,r13.csv,0,34,10,2,1,0,3090,6
4035,4,7,1-2-1,0,0,r13.csv,0,34,11,2,2,0,3095,6
4145,7,3,1-2-1,0,0,r13.csv,0,34,12,3,1,0,3205,6
4150,3,7,1-2-1,0,0,r13.csv,0,34,13,1,3,0,3210,6
4835,4,2,1-2-1,1,1,r13.csv,0,34,14,3,0,0,3895,6
5475,3,2,1-2-1,0,0,r13.csv,0,34,15,2,1,0,4535,7
6275,5,4,1-2-1,0,0,r13.csv,0,34,16,3,2,0,5335,7
6370,5,2,1-2-1,0,0,r13.csv,0,34,17,4,2,0,5430,7
6775,6,3,1-2-1,0,0,r13.csv,0,34,18,0,2,0,5835,7
9250,1,4,1-2-1,0,0,r13.csv,0,34,19,2,3,0,8310,7
9320,1,7,1-2-1,0,0,r13.csv,0,34,20,3,4,0,8380,7
9320,7,1,1-2-1,0,0,r13.csv,0,34,21,4,1,0,8380,7
9735,6,1,1-2-1,0,0,r13.csv,0,34,22,1,2,0,8795,7
9740,1,6,1-2-1,0,0,r13.csv,0,34,23,4,1,0,8800,7
11660,7,3,1-2-1,0,0,r13.csv,0,34,24,5,3,1,10720,7
11850,7,5,1-2-1,0,0,r13.csv,0,34,25,6,4,2,10910,7
12455,1,5,1-2-1,0,0,r13.csv,0,34,26,5,5,1,11515,7
13390,7,5,1-2-1,0,0,r13.csv,0,34,27,7,6,3,12450,7
15985,7,8,1-2-1,0,1,r13.csv,0,34,28,8,0,0,15045,7
16755,8,4,1-2-1,0,0,r13.csv,0,34,29,0,4,0,15815,8
17395,6,1,1-2-1,0,0,r13.csv,0,34,30,2,3,1,16455,8
17400,1,6,1-2-1,0,0,r13.csv,0,34,31,6,2,1,16460,8
18005,6,8,1-2-1,0,0,r13.csv,0,34,32,3,1,0,17065,8
18005,8,6,1-2-1,0,0,r13.csv,0,34,33,1,3,0,17065,8
19085,6,5,1-2-1,0,0,r13.csv,0,34,34,4,7,0,18145,8
19120,6,3,1-2-1,0,0,r13.csv,0,34,35,5,4,1,18180,8
19630,8,1,1-2-1,0,0,r13.csv,0,34,36,2,4,0,18690,8
19635,1,8,1-2-1,0,0,r13.csv,0,34,37,7,2,0,18695,8
19835,7,3,1-2-1,0,0,r13.csv,0,34,38,9,5,2,18895,8
20450,8,4,1-2-1,0,0,r13.csv,0,34,39,3,5,1,19510,8
20695,8,5,1-2-1,0,0,r13.csv,0,34,40,4,8,0,19755,8
21180,8,1,1-2-1,0,0,r13.csv,0,34,41,5,5,1,20240,8
21295,6,5,1-2-1,0,0,r13.csv,0,34,42,6,9,1,20355,8
21365,6,2,1-2-1,0,0,r13.csv,0,34,43,7,3,0,20425,8
22055,1,7,1-2-1,0,0,r13.csv,0,34,44,8,5,1,21115,8
22055,7,1,1-2-1,0,0,r13.csv,0,34,45,10,6,1,21115,8
22140,7,4,1-2-1,0,0,r13.csv,0,34,46,11,6,1,21200,8
22145,1,4,1-2-1,0,0,r13.csv,0,34,47,9,7,1,21205,8
22360,7,2,1-2-1,0,0,r13.csv,0,34,48,12,4,0,21420,8
24680,1,7,1-2-1,0,0,r13.csv,0,34,49,10,6,2,23740,8
25515,8,3,1-2-1,0,0,r13.csv,0,34,50,6,6,0,24575,8
25650,8,1,1-2-1,0,0,r13.csv,0,34,51,7,7,2,24710,8
25655,1,8,1-2-1,0,0,r13.csv,0,34,52,11,3,1,24715,8
27200,8,5,1-2-1,0,0,r13.csv,0,34,53,8,10,1,26260,8
28700,8,7,1-2-1,0,0,r13.csv,0,34,54,9,7,0,27760,8
28910,8,7,1-2-1,0,0,r13.csv,0,34,55,10,8,1,27970,8
28990,1,4,1-2-1,0,0,r13.csv,0,34,56,12,8,2,28050,8
29140,8,1,1-2-1,0,0,r13.csv,0,34,57,11,8,3,28200,8
29150,1,8,1-2-1,0,0,r13.csv,0,34,58,13,4,2,28210,8
30645,8,7,1-2-1,0,0,r13.csv,0,34,59,12,9,2,29705,8
30765,8,3,1-2-1,0,0,r13.csv,0,34,60,13,7,1,29825,8
32250,8,5,1-2-1,0,0,r13.csv,0,34,61,14,11,2,31310,8
32975,1,5,1-2-1,0,0,r13.csv,0,34,62,14,12,2,32035,8
33245,1,7,1-2-1,0,0,r13.csv,0,34,63,15,10,3,32305,8
33840,8,4,1-2-1,0,0,r13.csv,0,34,64,15,9,2,32900,8
34450,1,7,1-2-1,0,0,r13.csv,0,34,65,16,11,4,33510,8
34650,8,2,1-2-1,0,0,r13.csv,0,34,66,16,5,0,33710,8
35205,1,8,1-2-1,0,0,r13.csv,0,34,67,17,5,3,34265,8
36355,1,7,1-2-1,0,0,r13.csv,0,34,68,18,12,5,35415,8
36950,1,2,1-2-1,0,0,r13.csv,0,34,69,19,6,0,36010,8
2355,1,8,1-2-1,0,1,r130.csv,0,35,0,0,0,0,0,0
2765,8,2,1-2-1,1,1,r130.csv,0,35,1,0,0,0,410,1
2835,1,5,1-2-1,0,1,r130.csv,0,35,2,1,0,0,480,2
3875,5,8,1-2-1,0,0,r130.csv,0,35,3,0,1,0,1520,3
4035,5,1,1-2-1,0,0,r130.csv,0,35,4,1,0,0,1680,3
4040,1,5,1-2-1,0,0,r130.csv,0,35,5,2,1,1,1685,4
4535,1,3,1-2-1,0,1,r130.csv,0,35,6,3,0,0,2180,4
5050,5,2,1-2-1,0,0,r130.csv,0,35,7,2,1,0,2695,5
7105,1,3,1-2-1,0,0,r130.csv,0,35,8,4,1,1,4750,5
7105,3,1,1-2-1,0,0,r130.csv,0,35,9,0,1,0,4750,5
7255,1,4,1-2-1,0,1,r130.csv,0,35,10,5,0,0,4900,5
7525,1,5,1-2-1,0,0,r130.csv,0,35,11,6,2,2,5170,6
8630,3,8,1-2-1,0,0,r130.csv,0,35,12,1,2,0,6275,6
9370,3,8,1-2-1,0,0,r130.csv,0,35,13,2,3,1,7015,6
9465,1,8,1-2-1,0,0,r130.csv,0,35,14,7,4,1,7110,6
11705,3,7,1-2-1,0,1,r130.csv,0,35,15,3,0,0,9350,6
12945,4,6,1-2-1,0,1,r130.csv,0,35,16,0,0,0,10590,7
13085,7,2,1-2-1,0,0,r130.csv,0,35,17,0,2,0,10730,8
13675,4,2,1-2-1,0,0,r130.csv,0,35,18,1,3,0,11320,8
14225,6,4,1-2-1,0,0,r130.csv,0,35,19,0,1,0,11870,8
14310,3,4,1-2-1,0,0,r130.csv,0,35,20,4,2,0,11955,8
14920,1,3,1-2-1,0,0,r130.csv,0,35,21,8,2,2,12565,8
14920,3,1,1-2-1,0,0,r130.csv,0,35,22,5,2,1,12565,8
15395,6,5,1-2-1,0,0,r130.csv,0,35,23,1,3,0,13040,8
15740,6,2,1-2-1,0,0,r130.csv,0,35,24,2,4,0,13385,8
15770,3,2,1-2-1,0,0,r130.csv,0,35,25,6,5,0,13415,8
19520,1,2,1-2-1,0,0,r130.csv,0,35,26,9,6,0,17165,8
570,1,2,1-2-1,1,1,r131.csv,0,36,0,0,0,0,0,0
3085,1,8,1-2-1,0,1,r132.csv,0,37,0,0,0,0,0,0
4195,8,6,1-2-1,0,1,r132.csv,0,37,1,0,0,0,1110,1
4200,6,8,1-2-1,0,0,r132.csv,0,37,2,0,1,0,1115,2
4995,8,3,1-2-1,0,1,r132.csv,0,37,3,1,0,0,1910,2
5135,6,3,1-2-1,0,0,r132.csv,0,37,4,1,1,0,2050,3
5140,3,6,1-2-1,0,0,r132.csv,0,37,5,0,1,0,2055,3
5275,8,1,1-2-1,0,0,r132.csv,0,37,6,2,0,0,2190,3
5280,1,8,1-2-1,0,0,r132.csv,0,37,7,1,2,1,2195,4
5960,8,4,1-2-1,0,1,r132.csv,0,37,8,3,0,0,2875,4
5965,4,8,1-2-1,0,0,r132.csv,0,37,9,0,3,0,2880,5
6845,1,3,1-2-1,0,0,r132.csv,0,37,10,2,2,0,3760,5
6845,3,1,1-2-1,0,0,r132.csv,0,37,11,1,1,0,3760,5
7190,1,2,1-2-1,1,1,r132.csv,0,37,12,3,0,0,4105,5
7670,8,6,1-2-1,0,0,r132.csv,0,37,13,4,2,1,4585,6
7675,6,8,1-2-1,0,0,r132.csv,0,37,14,2,4,1,4590,6
7885,4,7,1-2-1,0,1,r132.csv,0,37,15,1,0,0,4800,6
8870,3,7,1-2-1,0,0,r132.csv,0,37,16,2,1,0,5785,7
8870,7,3,1-2-1,0,0,r132.csv,0,37,17,0,3,0,5785,7
9125,4,2,1-2-1,0,0,r132.csv,0,37,18,2,1,0,6040,7
9390,6,5,1-2-1,0,1,r132.csv,0,37,19,3,0,0,6305,7
9395,5,6,1-2-1,0,0,r132.csv,0,37,20,0,3,0,6310,8
9620,8,2,1-2-1,0,0,r132.csv,0,37,21,5,2,0,6535,8
9685,6,1,1-2-1,0,0,r132.csv,0,37,22,4,2,0,6600,8
10145,7,6,1-2-1,0,0,r132.csv,0,37,23,1,4,0,7060,8
10150,6,7,1-2-1,0,0,r132.csv,0,37,24,5,2,0,7065,8
10795,3,4,1-2-1,0,0,r132.csv,0,37,25,3,1,0,7710,8
10940,6,8,1-2-1,0,0,r132.csv,0,37,26,6,5,2,7855,8
11355,3,5,1-2-1,0,0,r132.csv,0,37,27,4,1,0,8270,8
11355,5,3,1-2-1,0,0,r132.csv,0,37,28,1,4,0,8270,8
11700,6,8,1-2-1,0,0,r132.csv,0,37,29,7,6,3,8615,8
12105,5,2,1-2-1,0,0,r132.csv,0,37,30,2,3,0,9020,8
12320,6,5,1-2-1,0,0,r132.csv,0,37,31,8,2,1,9235,8
12405,7,8,1-2-1,0,0,r132.csv,0,37,32,2,7,0,9320,8
12530,7,6,1-2-1,0,0,r132.csv,0,37,33,3,5,1,9445,8
12535,6,7,1-2-1,0,0,r132.csv,0,37,34,9,3,1,9450,8
13425,3,8,1-2-1,0,0,r132.csv,0,37,35,5,8,0,10340,8
13600,7,1,1-2-1,0,0,r132.csv,0,37,36,4,3,0,10515,8
13715,6,5,1-2-1,0,0,r132.csv,0,37,37,10,3,2,10630,8
13980,7,3,1-2-1,0,0,r132.csv,0,37,38,5,5,1,10895,8
13985,3,7,1-2-1,0,0,r132.csv,0,37,39,6,4,1,10900,8
16255,7,5,1-2-1,0,0,r132.csv,0,37,40,6,4,0,13170,8
16450,3,8,1-2-1,0,0,r132.csv,0,37,41,7,9,1,13365,8
16865,6,5,1-2-1,0,0,r132.csv,0,37,42,11,5,3,13780,8
17830,6,2,1-2-1,0,0,r132.csv,0,37,43,12,4,0,14745,8
18200,3,6,1-2-1,0,0,r132.csv,0,37,44,8,6,1,15115,8
20095,7,3,1-2-1,0,0,r132.csv,0,37,45,7,6,2,17010,8
20100,3,7,1-2-1,0,0,r132.csv,0,37,46,9,5,2,17015,8
22355,3,2,1-2-1,0,0,r132.csv,0,37,47,10,5,0,19270,8
22840,7,1,1-2-1,0,0,r132.csv,0,37,48,8,4,1,19755,8
23060,7,6,1-2-1,0,0,r132.csv,0,37,49,9,7,2,19975,8
24680,7,3,1-2-1,0,0,r132.csv,0,37,50,10,7,3,21595,8
24960,7,5,1-2-1,0,0,r132.csv,0,37,51,11,6,1,21875,8
26155,7,6,1-2-1,0,0,r132.csv,0,37,52,12,8,3,23070,8
26355,7,3,1-2-1,0,0,r132.csv,0,37,53,13,8,4,23270,8
30435,7,5,1-2-1,0,0,r132.csv,0,37,54,14,7,2,27350,8
31045,7,5,1-2-1,0,0,r132.csv,0,37,55,15,8,3,27960,8
31525,7,5,1-2-1,0,0,r132.csv,0,37,56,16,9,4,28440,8
31830,7,3,1-2-1,0,0,r132.csv,0,37,57,17,9,5,28745,8
34330,7,4,1-2-1,0,0,r132.csv,0,37,58,18,2,0,31245,8
35040,7,5,1-2-1,0,0,r132.csv,0,37,59,19,10,5,31955,8
38310,7,6,1-2-1,0,0,r132.csv,0,37,60,20,9,4,35225,8
38550,7,1,1-2-1,0,0,r132.csv,0,37,61,21,5,2,35465,8
39770,7,5,1-2-1,0,0,r132.csv,0,37,62,22,11,6,36685,8
39825,7,8,1-2-1,0,0,r132.csv,0,37,63,23,10,1,36740,8
41465,7,5,1-2-1,0,0,r132.csv,0,37,64,24,12,7,38380,8
42525,7,1,1-2-1,0,0,r132.csv,0,37,65,25,6,3,39440,8
43550,7,6,1-2-1,0,0,r132.csv,0,37,66,26,10,5,40465,8
43630,7,1,1-2-1,0,0,r132.csv,0,37,67,27,7,4,40545,8
43910,7,5,1-2-1,0,0,r132.csv,0,37,68,28,13,8,40825,8
44455,7,4,1-2-1,0,0,r132.csv,0,37,69,29,3,1,41370,8
46650,7,4,1-2-1,0,0,r132.csv,0,37,70,30,4,2,43565,8
47810,7,6,1-2-1,0,0,r132.csv,0,37,71,31,11,6,44725,8
2215,1,8,1-2-1,0,1,r133.csv,0,38,0,0,0,0,0,0
2805,1,4,1-2-1,0,1,r133.csv,0,38,1,1,0,0,590,1
2930,4,3,1-2-1,0,1,r133.csv,0,38,2,0,0,0,715,2
2935,3,4,1-2-1,0,0,r133.csv,0,38,3,0,1,0,720,3
4140,4,2,1-2-1,1,1,r133.csv,0,38,4,1,0,0,1925,3
4355,1,4,1-2-1,0,0,r133.csv,0,38,5,2,2,1,2140,4
5070,1,7,1-2-1,0,1,r133.csv,0,38,6,3,0,0,2855,4
5190,8,4,1-2-1,0,0,r133.csv,0,38,7,0,3,0,2975,5
6045,8,5,1-2-1,0,1,r133.csv,0,38,8,1,0,0,3830,5
6685,3,2,1-2-1,0,0,r133.csv,0,38,9,1,1,0,4470,6
7260,1,3,1-2-1,0,0,r133.csv,0,38,10,4,1,0,5045,6
8325,7,5,1-2-1,0,0,r133.csv,0,38,11,0,1,0,6110,6
8330,5,7,1-2-1,0,0,r133.csv,0,38,12,0,1,0,6115,6
8530,7,6,1-2-1,0,1,r133.csv,0,38,13,1,0,0,6315,6
8615,1,6,1-2-1,0,0,r133.csv,0,38,14,5,1,0,6400,7
8615,6,1,1-2-1,0,0,r133.csv,0,38,15,0,0,0,6400,7
8650,1,3,1-2-1,0,0,r133.csv,0,38,16,6,2,1,6435,8
8875,8,1,1-2-1,0,0,r133.csv,0,38,17,2,1,0,6660,8
8880,1,8,1-2-1,0,0,r133.csv,0,38,18,7,1,1,6665,8
9210,1,7,1-2-1,0,0,r133.csv,0,38,19,8,2,1,6995,8
9210,7,1,1-2-1,0,0,r133.csv,0,38,20,2,2,0,6995,8
9355,6,2,1-2-1,0,0,r133.csv,0,38,21,1,2,0,7140,8
9915,1,2,1-2-1,0,0,r133.csv,0,38,22,9,3,0,7700,8
11365,8,3,1-2-1,0,0,r133.csv,0,38,23,3,3,0,9150,8
11585,8,3,1-2-1,0,0,r133.csv,0,38,24,4,4,1,9370,8
12490,5,1,1-2-1,0,0,r133.csv,0,38,25,1,3,0,10275,8
13040,5,2,1-2-1,0,0,r133.csv,0,38,26,2,4,0,10825,8
15385,8,4,1-2-1,0,0,r133.csv,0,38,27,5,4,1,13170,8
17375,7,2,1-2-1,0,0,r133.csv,0,38,28,3,5,0,15160,8
18330,8,4,1-2-1,0,0,r133.csv,0,38,29,6,5,2,16115,8
19835,8,7,1-2-1,0,0,r133.csv,0,38,30,7,3,0,17620,8
